Unnamed: 0,"IC50, mM","CC50, mM",SPS,Kappa2,Kappa3,PEOE_VSA8,SMR_VSA4,EState_VSA5,VSA_EState3,VSA_EState4,VSA_EState8,MolLogP,SI
400,59.65058,216.5095,47.125,3.5551198,1.9191123,12.338728,5.9179063,0.0,20.621841,-0.17761575,7.715122,1.632,3.6296296
401,32.00014,1307.6713,46.88889,4.0557327,1.8380142,12.338728,5.9179063,12.841643,21.123293,0.093909204,3.8783314,2.1662,2.0886075
402,253.19977,1176.844,44.6,5.114416,2.4446056,12.338728,5.9179063,25.683287,21.44759,0.053978648,3.9110854,2.9464,4.647887
403,381.4727,1328.0901,49.8,3.4585516,2.2093706,12.338728,11.835813,6.4208217,10.511517,-0.70011574,8.467012,2.7411,3.4814816
404,13.512144,57.426613,48.789474,5.366112,2.8499882,12.338728,17.753717,38.52493,10.876961,-0.49487057,4.4003124,3.9114,4.25
405,11.76844,23.18026,46.7,5.4327984,2.557977,12.338728,11.835813,32.104107,21.271214,0.27294812,3.8962386,2.8023,1.969697
406,112.18518,166.78197,41.842106,5.012747,2.2385294,19.63427,16.747887,19.262465,0.0,0.87431234,13.236923,2.55,1.4866667
407,35.661556,47.786488,39.95,4.9882483,2.1707447,19.131353,16.747887,19.262465,3.3323002,0.6411179,10.942772,1.6496,1.34
408,102.22997,118.58677,39.61905,5.235765,2.5041811,32.220867,16.747887,19.262465,3.370725,0.660938,11.938398,1.5648,1.16
409,19.489244,140.18579,39.61905,5.2575226,2.5167418,6.041841,22.665792,32.104107,3.3843303,0.6758352,12.300083,3.0493,7.1929827
410,16.702322,121.53604,39.95,4.9882483,2.3707578,23.919495,16.747887,19.262465,0.0,0.33581868,10.379683,2.0766,7.2765956
411,32.344463,102.14041,35.958332,6.4426537,3.324856,35.744904,11.835813,17.403152,14.245637,-0.33499363,5.8756685,3.8173,3.1578948
412,31.010347,78.456184,38.31818,5.8534427,3.0146601,29.678537,11.835813,11.297969,4.051631,5.684561,6.0931644,3.4913,2.53
413,309.15915,627.5931,38.363636,5.946002,3.2136817,24.139612,11.835813,13.344559,14.542498,-0.67472124,5.7279267,3.7237,2.03
414,297.2731,891.81934,35.958332,6.1991262,3.1729465,24.80139,11.835813,12.990105,13.961872,-0.4016603,5.777289,3.3488,3.0
415,283.72336,567.4467,35.958332,6.4426537,3.324856,35.744904,11.835813,17.403152,14.245637,-0.33499363,5.8756685,3.8173,2.0
416,106.600716,152.79436,37.095238,4.281684,1.7098181,11.984273,21.849295,30.537601,4.9827547,4.9405885,8.480589,4.0941,1.4333333
417,8.272911,886.38336,55.24,4.0982533,1.4677061,11.126676,5.9179063,17.850555,6.0809364,1.3448178,6.9522467,3.2417,3.0443535
418,330.3562,1305.7557,41.866665,3.3761992,1.4082575,6.041841,16.747887,12.841643,3.0852084,0.6216717,7.00815,2.5562,3.9525692
419,1.9061126,42.315697,42.7,2.899308,0.89343655,5.9179063,29.58953,6.4208217,0.0,1.9602287,0.0,2.8418,22.2
420,33.62805,258.15997,41.642857,2.8482401,0.9985066,5.4149904,21.903599,24.815409,4.190347,1.8708135,10.562574,3.3487,7.6769233
421,136.83688,390.96252,20.027779,8.752263,3.4926598,23.051722,0.0,18.446583,2.267059,9.492767,1.0535731,3.4909,2.857143
422,111.703804,323.77914,18.906977,10.180054,4.0769215,29.248566,0.0,0.0,4.053202,4.9728446,1.1309854,5.8899,2.8985507
423,314.1251,314.1251,18.173914,10.973786,4.343827,34.812016,0.0,11.336786,11.107801,6.200879,1.0489708,5.70008,1.0
424,28.767504,319.63895,18.533333,10.707952,4.4030933,34.812016,0.0,0.0,2.0319326,6.980958,3.1453435,6.13682,11.111111
425,77.91742,275.51602,18.304348,11.14315,4.426412,34.812016,0.0,11.336786,1.9988948,5.749178,1.0803208,5.837,3.536
426,29.86717,314.39127,19.023256,10.156759,4.205882,29.248566,0.0,11.336786,2.025364,5.98076,3.1468256,6.84312,10.526316
427,19.121424,36.10125,19.425531,10.813934,4.4192815,34.812016,0.0,11.336786,2.0277545,6.8464737,4.1940503,5.89942,1.888
428,6.629721,452.02643,18.723404,10.914078,4.784333,34.812016,0.0,17.403152,1.8772849,4.580928,2.8097038,7.14702,3.0443535
429,41.008358,447.36392,18.886364,10.559511,4.2830434,34.812016,0.0,22.673573,1.9983833,6.5450554,3.084842,7.49652,10.909091
430,41.23386,446.5761,17.979591,11.678342,4.849709,34.812016,0.0,5.5634513,2.0502658,9.430521,3.1600008,3.4337502,10.830325
431,37.208282,444.7205,18.772728,10.535595,4.2833114,39.284737,0.0,0.0,2.0394325,7.084893,3.1672359,6.89072,11.952191
432,36.8789,440.78366,19.023256,10.25765,4.2564135,29.248566,0.0,0.0,2.0421677,6.0934567,3.1797957,6.95222,11.952191
433,122.56678,422.15884,18.644444,10.93429,4.5033855,29.248566,0.0,5.5634513,2.0167637,6.114829,3.1831107,6.96082,3.4443169
434,97.74063,153.84375,20.027779,8.752263,3.4131029,29.59648,0.0,25.556381,2.4544034,9.8006935,1.3471781,3.4909,1.574
435,153.79509,485.66873,18.906977,10.180054,4.0029583,41.48725,0.0,7.1097975,4.204518,5.174361,1.4453093,5.8899,3.1578948
436,451.0306,476.4408,18.533333,10.670164,4.306449,47.0507,0.0,37.689114,2.0860374,5.5970917,1.3022836,5.9675,1.0563381
437,149.20943,471.18765,18.173914,10.973786,4.267788,47.0507,0.0,7.1097975,11.305914,6.423194,1.336803,5.70008,3.1578948
438,202.5853,467.50455,18.304348,11.14315,4.349137,47.0507,0.0,7.1097975,2.1310372,6.024832,1.3854705,5.837,2.3076923
439,187.00182,467.50455,18.304348,11.14315,4.349137,47.0507,0.0,7.1097975,2.128612,5.967577,1.3775297,5.837,2.5
440,20.119976,153.37613,18.533333,10.865005,4.402257,17.016043,0.0,7.1097975,2.8056355,5.9886603,1.3816351,6.4818,7.623077
441,184.00674,460.01688,18.772728,10.58397,4.154943,41.48725,0.0,18.446583,2.1244688,5.017007,1.3913174,6.5433,2.5
442,196.45178,453.35025,18.1875,11.173871,4.3412037,47.0507,0.0,17.882246,4.5258036,6.168997,1.4036402,6.9816,2.3076923
443,194.11214,447.95108,19.1875,11.237828,4.3717027,47.0507,0.0,7.1097975,2.1268594,5.8933406,2.4178667,5.5996,2.3076923
444,13.241584,441.38614,18.5,11.339361,4.72483,47.0507,0.0,31.622747,1.9763898,3.6731672,1.0450033,6.8472,33.333332
445,12.604855,461.15323,18.772728,10.58935,4.232759,47.0507,0.0,0.0,3.091646,5.9509907,1.3907019,7.1266,36.585365
446,43.111294,436.9388,18.644444,10.988209,4.4520726,47.0507,0.0,18.446583,2.0974882,5.59661,1.3241236,7.1967,10.135135
447,83.166374,436.18726,17.78,12.113862,4.793677,47.0507,0.0,12.673249,2.1493707,8.469824,1.3929976,7.4954,5.2447553
448,186.61913,430.65952,18.772728,10.686353,4.204389,41.48725,0.0,7.1097975,2.1412725,5.125223,1.4246869,6.6524,2.3076923
449,42.075165,422.15884,18.644444,10.93429,4.4255543,41.48725,0.0,12.673249,2.1464808,6.3272476,3.5085099,6.96082,10.033444
450,314.44183,725.635,21.666666,6.982664,2.5279295,17.67166,0.0,7.1097975,0.0,3.2261705,0.96277,2.8818,2.3076923
451,58.86822,551.8896,17.1,12.096329,6.1873837,31.742477,5.1014075,0.0,4.348002,5.268156,5.602105,2.6156,9.375
452,311.8243,560.1634,16.25641,5.5228424,2.5672746,31.742477,5.1014075,12.142387,4.2907624,4.555312,5.246308,3.1651,1.7964072
453,32.00014,561.7746,16.342106,5.5228424,2.5672746,36.76511,5.1014075,0.0,4.9377356,5.329218,5.4496837,3.5403,1.0
454,32.582928,561.7746,16.342106,5.5228424,2.5672746,36.76511,5.1014075,0.0,4.9377356,5.329218,5.4496837,3.5403,17.241379
455,148.68301,561.7746,16.342106,5.5228424,2.5672746,36.76511,5.1014075,0.0,4.9377356,5.329218,5.4496837,3.5403,3.7783375
456,32.00014,584.1076,16.342106,5.5228424,2.5672746,31.742477,5.1014075,0.0,4.3486457,6.5914073,7.48994,3.19532,1.0
457,33.22143,498.32147,16.380953,5.5228424,2.5672746,31.742477,5.1014075,18.218407,3.8160045,3.172252,5.090892,4.5591,15.0
458,522.10144,522.10144,15.738095,5.5228424,2.5672746,37.808846,5.1014075,31.384918,15.55579,4.4428816,5.2401657,2.8037,1.0
459,221.9967,528.5636,16.463415,5.5228424,2.5672746,31.742477,5.1014075,18.208754,4.2858057,3.8209405,5.1662183,3.9057,2.3809524
460,538.0066,538.0066,15.829268,5.5228424,2.5672746,38.666214,5.1014075,12.999758,4.3352,5.1661916,6.6921315,2.8122,1.0
461,348.39484,493.01157,16.05,5.5228424,2.5672746,36.2152,5.1014075,0.0,4.349928,5.299786,5.4321165,3.658,1.4150944
462,54.985035,64.14921,16.025,5.5228424,2.5672746,31.742477,5.1014075,19.252184,14.2331505,5.012489,5.3656173,2.6011,1.1666666
463,54.618237,528.5636,16.463415,5.5228424,2.5672746,31.742477,5.1014075,18.208754,4.2777104,3.4821181,5.1336594,3.9057,9.67742
464,1.7286742,8.470504,16.342106,5.5228424,2.5672746,36.2152,5.1014075,0.0,4.346062,5.3950434,5.4718976,3.6494,4.9
465,320.99457,566.461,16.128204,5.5228424,2.5672746,31.742477,5.1014075,0.0,4.345437,5.355555,5.45267,2.8955,1.7647059
466,5.8187237,38.209618,16.31579,12.259986,2.5672746,31.742477,5.1014075,18.208754,13.875998,5.1077466,5.405399,2.5925,6.5666666
467,22.276485,514.07275,16.261906,5.5228424,2.5672746,31.742477,5.1014075,18.208754,4.2901764,4.692444,5.1570663,3.7855,23.076923
468,26.969524,599.32275,16.432432,12.150142,2.5672746,32.37587,5.1014075,6.0760202,4.333307,5.1537447,5.466265,2.2819,22.222221
469,12.043512,78.367645,16.02381,5.5228424,2.5672746,26.179026,5.1014075,12.290621,4.199557,2.3696425,4.8300138,3.5824,6.5070424
470,10.72137,536.0685,15.853659,5.5228424,2.5672746,31.742477,5.1014075,13.185818,4.3498955,5.2236767,5.408783,2.9041,3.0443535
471,22.868523,527.7351,16.25641,5.5228424,2.5672746,31.742477,5.1014075,6.0760202,5.0923986,5.1589694,5.402449,4.1937,23.076923
472,18.654913,508.77036,15.604651,5.5228424,2.5672746,38.31176,5.1014075,27.405413,4.3558364,4.9703712,5.355344,2.9127,27.272728
473,8.6945095,579.634,16.342106,5.5228424,2.5672746,31.742477,5.1014075,30.341488,4.318033,5.0813613,5.375521,3.026,3.0443535
474,89.391205,46.63889,16.31579,12.259986,2.5672746,37.429863,5.1014075,0.0,4.3384414,1.8987489,5.4518027,2.4691,0.5217391
475,32.00014,598.1434,16.432432,12.102312,2.5672746,38.572712,5.1014075,24.666552,4.326362,5.0063086,5.442839,1.6769,1.0
476,198.45886,513.2557,16.567568,5.5228424,2.5672746,26.179026,5.1014075,11.336786,4.3408256,4.781926,5.4888144,3.7109,2.586207
477,30.211252,566.461,16.128204,5.5228424,2.5672746,31.742477,5.1014075,0.0,4.3460293,5.3189344,5.4485645,2.8955,18.75
478,7.7731485,24.679747,16.31579,12.259986,2.5672746,37.429863,5.1014075,6.0760202,4.337969,1.8987489,5.4475594,2.4691,3.175
479,231.3731,550.8883,16.0,5.5228424,2.5672746,43.87521,5.1014075,30.341488,15.091641,4.904987,5.2992606,2.7951,2.3809524
480,90.98048,593.3509,16.666666,11.843579,2.5672746,26.179026,5.1014075,11.336786,6.23297,4.796973,5.507356,2.9484,6.521739
481,26.216148,561.7746,16.342106,5.5228424,2.5672746,36.76511,5.1014075,6.0760202,4.8727775,5.280564,5.445217,3.5403,21.428572
482,123.46002,154.88622,15.5,4.7296233,2.2283614,6.066367,10.093812,10.896403,8.173066,5.7900496,3.823467,2.32414,1.2545455
483,13.467428,58.64848,10.969697,8.337802,3.374151,17.957138,0.0,44.81238,-1.0708407,-3.684446,0.0,3.8668,4.354839
484,31.954796,507.219,10.785714,7.259039,2.940874,5.5634513,0.0,32.418697,-0.63793826,-2.383487,0.0,3.6811,15.873015
485,25.103584,745.651,11.068966,7.00786,2.9082084,24.023506,0.0,32.67965,-0.8119519,-2.01067,0.0,4.0802,29.70297
486,32.00014,678.15155,10.90625,8.1389675,3.2540033,17.957138,0.0,51.1397,-0.4504704,-2.2555647,0.0,3.7277,1.0
487,48.50872,109.38717,10.862069,7.4553094,3.0578809,5.5634513,0.0,32.418697,-1.2583086,-3.453572,0.0,3.8202,2.255
488,101.70502,459.2407,11.121212,7.9041243,3.233158,23.52059,0.0,24.52642,-0.97886336,-2.8480608,0.0,5.294,4.5154185
489,89.47452,184.914,16.125,5.5876603,2.9197676,6.066367,10.093812,6.066367,7.4753003,2.0916615,3.4296372,3.25664,2.0666666
490,25.669224,40.26545,15.24138,7.00786,3.662864,11.629819,10.093812,6.066367,7.817859,2.6778028,1.8733256,4.61522,1.5686275
491,454.29263,704.736,14.923077,6.4018493,2.9258478,11.629819,10.093812,4.6818027,8.656274,7.330067,3.7846706,4.07282,1.551282
492,67.35549,187.24826,12.71875,7.7748747,3.7200258,11.25738,10.2285,19.05647,13.630147,-0.9294469,3.186511,7.31124,2.78
493,32.00014,734.53076,30.896551,7.145139,4.159559,0.0,22.855125,0.0,3.5107012,1.6805921,1.8556504,4.40632,1.0
494,333.0192,330.35504,11.619047,6.621702,3.9764588,12.673249,0.0,0.0,12.252862,-0.50586164,0.24155985,3.0424,0.992
495,32.00014,1170.8276,11.555555,4.716191,2.46994,6.066367,0.0,0.0,3.5369906,-0.43865457,1.9775985,3.2898,1.0
496,48.12125,292.03354,11.578947,5.3127832,3.053755,6.066367,0.0,0.0,12.168466,-0.5877475,-0.3917213,2.2622,6.068702
497,32.00014,1238.6355,11.529411,4.119305,2.2476857,6.066367,0.0,7.1097975,3.489213,-0.46013606,0.0,2.8997,1.0
498,127.95008,841.3156,11.333333,7.849108,5.0042377,12.990105,0.0,6.923737,3.5872965,-0.53779715,1.7590392,3.6132,6.5753427
499,433.42358,764.8652,13.769231,6.092973,2.8612468,6.066367,0.0,30.331835,3.0457988,-1.982013,0.0,4.8056,1.7647059
500,433.42358,764.8652,13.769231,6.092973,2.8612468,6.066367,0.0,30.331835,3.0457988,-1.982013,0.0,4.8056,1.7647059
501,167.18552,720.62726,12.344828,7.5676527,4.7318316,12.132734,5.1014075,6.923737,7.474978,0.117274635,1.2932955,5.2836,4.3103447
502,32.00014,878.8376,12.086957,7.2281833,5.0605817,6.5447564,5.1014075,0.0,12.630109,3.092412,2.059521,2.8168,1.0
503,32.00014,1407.4067,14.357142,5.6083536,5.545842,18.820732,0.0,0.0,19.268684,0.0,-0.63274366,-0.4257,1.0
504,129.77126,176.92148,11.6875,4.693445,3.3037124,12.275975,0.0,12.132734,11.596613,0.21641156,0.0,2.4492,1.3633333
505,0.27510396,0.81083274,12.130435,6.7324524,4.74382,5.6873865,5.1014075,25.122839,11.989256,2.1421256,1.477645,3.2782,2.9473684
506,7.5885587,10.876934,12.807693,7.315244,5.181023,5.6873865,5.1014075,19.05647,11.420271,0.56305414,1.3963847,4.1579,1.4333333
507,28.958311,30.69581,12.130435,6.7324524,4.74382,5.6873865,5.1014075,31.189205,12.117759,2.3223114,1.4872764,3.2782,1.06
508,28.958311,30.69581,12.130435,6.7324524,4.74382,5.6873865,5.1014075,31.189205,12.117759,2.3223114,1.4872764,3.2782,1.06
509,356.05597,1070.3086,25.157894,5.5011773,3.6966832,37.2013,0.0,6.923737,12.462014,-2.504687,2.5204248,1.0679,3.006012
510,32.00014,1254.2015,40.0625,3.1018806,1.4937326,12.965578,0.0,11.823647,9.537986,-4.306273,1.8821603,0.6486,1.0
511,100.910576,1019.2987,35.05,5.1816506,2.5279417,12.965578,0.0,4.8999095,13.041312,-3.965746,2.981474,1.782,10.10101
512,32.00014,1175.3873,10.736842,4.093167,1.7881006,17.826662,0.0,16.778608,22.566145,1.4971788,0.0,1.8001,1.0
513,32.00014,966.8749,11.272727,6.046669,3.5453095,12.990105,0.0,6.923737,2.4137888,-1.3027008,1.0633347,2.6277,1.0
514,300.8494,876.2604,29.708334,5.650899,2.6432884,18.652964,0.0,4.8999095,13.367167,-2.6000912,2.2063632,3.4144,2.9126213
515,32.00014,1090.1599,11.789474,4.4102783,2.1810198,6.1968436,0.0,6.923737,14.105523,-2.4179413,1.3868848,1.859,1.0
516,32.00014,1208.6686,11.3529415,4.60309,3.333341,18.684032,0.0,13.847474,2.344457,-1.6493287,2.487149,1.26912,1.0
517,281.7093,857.24756,17.25,5.986649,2.7242956,0.0,0.0,11.60554,6.106818,-1.2644387,1.4857044,2.6725,3.043022
518,32.00014,933.71265,10.347826,6.6811757,3.0217595,0.0,0.0,6.066367,13.909196,1.8987489,3.5421202,3.4337502,1.0
519,32.00014,1015.9023,35.05,5.1816506,2.5279417,12.965578,0.0,4.8999095,9.929159,-4.278246,2.6411963,2.209,1.7647059
520,262.20667,936.45233,38.0,5.370313,2.4201138,12.965578,5.9179063,0.0,13.407536,-3.9438057,1.0738964,2.1721,3.5714285
521,32.00014,1078.0625,43.05263,3.8497815,1.5721914,19.00742,5.9179063,4.8999095,13.279537,-3.8787732,0.9300076,1.0018,1.0
522,179.40207,1074.2639,43.05263,3.8497815,1.5721914,12.462663,5.9179063,4.8999095,10.162755,-4.191273,0.5688965,1.4288,5.9880238
523,71.985146,561.1903,35.583332,4.8767185,1.9341114,18.15005,5.9179063,4.8999095,13.759728,-2.4952972,0.28417045,3.0243,7.7959185
524,32.00014,1189.3529,39.117645,3.584707,1.9075847,12.965578,0.0,11.823647,12.570031,-4.0163426,2.5182714,0.6117,1.0
525,32.00014,1126.6929,37.61111,4.0933943,1.8906205,12.965578,0.0,4.8999095,12.787948,-3.9734259,2.7359939,1.0018,1.0
526,32.00014,1026.3287,42.55,4.0992374,1.7861539,25.552176,0.0,0.0,9.981602,-3.9103568,2.8415122,1.4865,1.0
527,32.00014,1019.2987,35.05,5.1816506,2.5279417,12.965578,0.0,4.8999095,13.041312,-3.965746,2.981474,1.782,1.0
528,32.00014,897.16943,38.565216,5.6187463,2.558938,25.552176,0.0,0.0,10.280938,-3.85976,3.2150834,2.6568,1.0
529,407.62183,1259.3877,40.0625,3.1018806,1.4937326,19.510334,0.0,11.823647,12.415694,-3.9937732,2.3543825,0.2216,3.0895984
530,38.753174,627.9882,10.967742,7.5589786,3.0845344,17.957138,0.0,43.76895,9.525152,-2.965868,0.0,3.4247,16.204819
531,214.00183,745.651,11.068966,7.00786,2.9082084,24.023506,0.0,32.67965,-0.8119519,-2.01067,0.0,4.0802,3.4843206
532,32.00014,760.8285,10.785714,7.259039,2.940874,5.5634513,0.0,32.418697,-0.63793826,-2.383487,0.0,3.6811,1.0
533,345.71545,602.99207,26.38889,8.388064,3.5236025,11.102377,17.753717,0.0,2.1078682,-3.3242457,1.4947824,6.4347,1.744186
534,47.362972,518.5727,11.209302,10.145374,4.018676,5.5634513,0.0,12.132734,17.31242,0.3621325,0.0,1.578,10.948905
535,38.410503,57.615757,11.428572,7.12873,3.9813077,13.151638,10.2285,5.5634513,21.956732,4.776555,7.013576,3.99626,1.5
536,1.6122392,9.788595,12.84,7.740359,4.757639,12.611123,10.093812,7.047672,3.703895,3.3839366,1.8778814,4.01342,6.071429
537,32.00014,299.7012,12.0,6.3120437,3.221243,18.825724,12.040076,17.944075,3.6484313,0.5026799,0.0,4.8565,0.34753522
538,17.825842,408.50888,11.684211,4.6032662,2.4270074,26.706467,7.047672,16.629385,3.6294823,0.38396117,0.0,3.1719,22.916666
539,32.211113,894.7532,12.166667,6.3241353,3.2288117,5.5634513,4.992405,12.132734,14.703279,-0.7375516,-0.30295956,3.9314,27.777779
540,314.16803,788.56177,11.652174,5.459932,2.562476,7.047672,7.047672,19.180407,0.0,-1.3731312,0.0,3.8618,2.51
541,90.56181,262.62924,11.72,6.477698,3.1130812,11.943155,7.047672,18.809557,0.0,-1.3652062,0.0,4.5837,2.9
542,176.58293,814.99817,11.833333,4.449781,2.0648224,7.047672,7.047672,29.638542,0.0,-1.2018573,0.0,2.7994,4.6153846
543,357.2405,1093.5934,11.2,6.2937903,3.0251164,0.0,10.2285,0.0,21.751116,3.190555,4.308567,2.91624,3.0612245
544,32.00014,966.7378,11.318182,6.6811757,4.1288724,6.066367,0.0,4.6818027,3.6168125,0.6943787,4.20135,4.6262,1.0
545,32.500412,1026.3287,42.1,4.335593,1.717037,12.462663,5.9179063,0.0,13.433874,-3.9013426,1.0738964,1.3919,31.578947
546,399.6471,1131.0767,44.11111,3.386642,1.2619647,12.462663,5.9179063,4.8999095,10.037755,-4.165648,0.5688965,1.0387,2.8301888
547,256.38928,663.07574,14.424242,9.196922,4.3202596,18.786552,0.0,6.923737,5.3680964,-0.6253553,1.6968606,4.8815,2.586207
548,10.212221,17.388376,15.384615,6.547974,2.7889647,12.241796,5.7336674,6.923737,2.4228048,3.3729243,1.2100703,3.0504,1.7027028
549,82.623726,89.38385,19.068966,7.2879195,3.2500615,26.179026,5.7336674,0.0,0.0,5.254524,2.0958447,2.1883,1.0818182
550,459.17285,692.22034,14.129032,8.425831,3.544614,18.652964,0.0,23.95638,-0.9770892,-2.9601839,2.1458669,3.8906,1.5075377
551,32.00014,1066.625,15.85,4.8639097,2.0559666,19.15588,0.0,6.066367,-0.08091719,-0.80322284,3.1728175,2.21622,1.1952192
552,6.0299206,99.89568,26.38889,8.388064,3.5236025,11.102377,17.753717,0.0,2.1078682,-3.3242457,1.4947824,6.4347,16.566668
553,23.098415,278.29416,10.846154,7.346294,3.5612776,24.595396,0.0,6.066367,10.938545,-0.76272154,0.06374483,4.0149,12.048193
554,197.72073,940.03516,10.842105,4.626155,2.1916873,11.629819,0.0,12.132734,0.534655,1.054512,0.0,4.3616,4.7543583
555,8.760235,9.033993,15.423077,6.6243887,2.829899,12.241796,0.0,6.923737,2.7942727,-0.91346186,1.5920453,3.4085,1.03125
556,119.680145,370.69073,17.65,4.9916153,2.658113,20.2953,5.1014075,17.032644,4.187616,-1.3538775,0.0,2.397,3.097345
557,167.63814,797.0117,11.230769,7.1668863,3.8547142,18.29851,7.047672,11.729475,9.251548,0.37273493,0.0,4.9148,4.7543583
558,96.60984,462.47827,11.578947,5.3127832,3.053755,6.066367,0.0,0.0,12.168466,-0.5877475,-0.3917213,2.2622,4.787072
559,75.38451,1338.1865,36.933334,3.0838876,1.5908417,19.510334,0.0,4.8999095,12.174097,-2.8724306,0.8906557,-0.1685,17.75148
560,32.00014,866.36346,29.869566,5.3533764,2.600236,12.965578,16.828217,6.923737,9.919103,-4.3390803,1.7733186,2.1698,1.1450381
561,32.00014,1259.3877,40.0625,3.1018806,1.3413377,12.965578,0.0,6.923737,12.396342,-4.3207407,2.3082445,0.2216,1.2
562,204.4931,377.8937,12.714286,5.1089077,2.4681156,7.047672,7.047672,34.723606,0.0,-2.0973902,0.0,3.4347,1.8479532
563,6.3316965,23.21622,12.15,4.8468904,2.2565668,7.047672,7.047672,7.047672,0.0,-1.3021934,3.1692593,3.3182,3.6666667
564,58.424355,876.3653,11.04,6.3624983,3.2175348,12.611123,7.047672,7.047672,0.0,-1.5598646,0.0,3.5946,15.0
565,32.00014,586.55615,11.105263,9.088589,3.586167,5.5634513,0.0,12.132734,12.882336,0.8069605,0.0,1.9973,1.0
566,177.7743,533.3229,11.261905,10.013024,3.8482466,5.5634513,0.0,12.132734,17.373041,0.6339792,1.6941965,1.9595,3.0
567,32.00014,976.286,11.0,5.1696143,2.2981455,11.629819,0.0,29.469177,4.3931384,1.0573856,0.0,3.1798,1.0
568,75.23147,814.7812,11.0,5.4768467,2.466674,16.102537,0.0,12.393687,4.6851697,2.1831295,0.0,3.8032,10.830325
569,235.56003,816.9712,11.0,5.5163846,2.4885213,28.496225,0.0,6.066367,0.58828825,2.3467097,0.0,4.4082,3.468208
570,32.00014,979.4351,11.0,5.2083755,2.319285,24.023506,0.0,18.460054,0.506257,1.2209657,0.0,3.7848,1.0
571,32.00014,1135.2886,44.11111,3.386642,1.2619647,19.00742,5.9179063,4.8999095,13.114537,-3.8531482,0.9300076,0.6117,1.0
572,32.00014,1078.0625,43.05263,3.8497815,1.5721914,12.462663,5.9179063,4.8999095,13.268874,-3.8757176,1.0738964,1.0018,1.9736842
573,32.00014,1254.1858,11.470589,4.084339,2.5543091,11.760295,0.0,0.0,0.0,-1.0139759,0.0,3.0607,1.0
574,32.00014,1254.1858,11.470589,4.084339,2.5543091,11.760295,0.0,0.0,0.0,-1.0139759,0.0,3.0607,1.0
575,315.4755,1074.2639,43.05263,3.8497815,1.5721914,12.462663,5.9179063,4.8999095,10.129591,-4.1882176,0.76139647,1.4288,3.4052212
576,50.865284,690.479,22.344828,9.270807,6.03456,23.608871,5.9179063,12.132734,0.0,3.9836724,2.7986014,2.01712,13.57466
577,32.00014,1309.129,11.6875,3.549844,1.9993875,6.066367,0.0,18.395897,0.0,-1.8113889,0.0,2.6537,1.0
578,32.00014,1309.129,11.6875,3.549844,1.9993875,6.066367,0.0,18.395897,0.0,-1.8113889,0.0,2.6537,1.0
579,32.00014,1223.3663,11.6875,3.7855136,2.1622417,6.066367,0.0,11.336786,1.7300708,-1.4928703,0.0,3.1222,1.0
580,32.00014,1223.3663,11.6875,3.7855136,2.1622417,6.066367,0.0,11.336786,1.7300708,-1.4928703,0.0,3.1222,1.0
581,32.00014,1254.1858,11.470589,4.084339,2.5543091,11.760295,0.0,0.0,0.0,-1.0139759,0.0,3.0607,1.0
582,32.00014,1184.7125,11.555555,4.326065,2.6122324,11.760295,0.0,0.0,0.0,-0.005626929,1.8736694,3.36912,1.0
583,291.59756,979.611,10.909091,5.21566,2.1265404,6.066367,0.0,0.0,0.32710406,-0.31667423,0.0,3.8859,3.3594625
584,224.60858,1161.7686,10.842105,4.3148475,2.0120018,11.629819,0.0,12.132734,0.45262372,0.5121013,0.0,3.7382,5.172414
585,16.050247,56.93295,11.608696,6.072681,2.8717618,6.0760202,0.0,12.132734,19.016182,-1.9647288,0.0,3.8695,3.54717
586,9.608517,304.2697,11.545455,5.884979,2.7821894,6.0760202,0.0,24.265469,19.094831,-1.2243661,0.0,3.7304,31.666666
587,9.608517,304.2697,11.545455,5.884979,2.7821894,6.0760202,0.0,24.265469,19.094831,-1.2243661,0.0,3.7304,31.666666
588,5.932025,5.932025,11.4,5.8783026,3.0546882,11.639472,0.0,30.331835,19.429922,0.3771049,0.0,4.0756,1.0
589,5.932025,195.75682,11.4,5.8783026,3.0546882,11.639472,0.0,30.331835,19.429922,0.3771049,0.0,4.0756,33.0
590,7.240029,118.73647,11.4,5.5228424,2.8255644,11.639472,0.0,12.132734,19.231588,-0.033051357,0.0,3.4522,16.4
591,7.240029,118.73647,11.4,5.5228424,2.8255644,11.639472,0.0,12.132734,19.231588,-0.033051357,0.0,3.4522,16.4
592,15.728168,43.17536,11.391304,6.4312677,3.1281006,6.0760202,0.0,24.265469,19.481499,-0.658571,0.0,3.5999,2.745098
593,15.728168,43.17536,11.391304,6.4312677,3.1281006,6.0760202,0.0,24.265469,19.481499,-0.658571,0.0,3.5999,2.745098
594,36.82261,1093.7408,20.526316,5.3648334,3.374859,24.346891,0.0,4.5670996,3.2849176,-1.1020831,2.8763587,2.31762,29.70297
595,36.82261,1093.7408,20.526316,5.3648334,3.374859,24.346891,0.0,4.5670996,3.2849176,-1.1020831,2.8763587,2.31762,29.70297
596,1.669194,70.52932,16.576923,7.4770308,3.591196,21.58201,0.0,4.877147,5.538758,2.6620753,0.55364466,5.618,3.0443535
597,60.705044,120.329926,25.363636,7.2150927,2.8506856,29.469568,11.835813,6.263163,10.471392,2.2590191,0.28377315,3.9186,1.9822065
598,7.096859,10.513865,16.206896,7.3200555,3.4064481,17.618366,0.0,0.0,4.5397577,3.4799733,0.52395296,5.5402,1.4814814
